chrom	start	end	summit	qval	signal
chr14	93184969	93185070	93185019	4.35982	39.1087
chr14	73612495	73612596	73612545	4.35982	39.10702
chr19	45646176	45646277	45646226	4.35982	39.09516
chr11	61972025	61972126	61972075	4.35982	39.09236
chr2	112054692	112054793	112054742	4.35982	39.08453
chr15	58866335	58866436	58866385	4.35982	39.0581
chr4	9153222	9153323	9153272	4.35982	39.0312
chr19	45883491	45883592	45883541	4.35982	39.0305
chr2	85132965	85133066	85133015	4.35982	39.02955
chr6	5003850	5003951	5003900	4.35982	39.02928
chr19	6517008	6517109	6517058	4.35982	39.01278
chr20	44411383	44411484	44411433	4.35982	39.00029
chr15	32536645	32536746	32536695	4.35982	38.9951
chr11	1309563	1309664	1309613	4.35982	38.97267
chr1	156096731	156096832	156096781	4.35982	38.96536
chr20	62382809	62382910	62382859	4.35982	38.96227
chr1	223133809	223133910	223133859	4.35982	38.96065
chr16	11587004	11587105	11587054	4.35982	38.95917
chr19	4791479	4791580	4791529	4.35982	38.95865
chr22	42294526	42294627	42294576	4.35982	38.95709
chr11	46719186	46719287	46719236	4.35982	38.95008
chr19	45717328	45717429	45717378	4.35982	38.94583
chr19	5880804	5880905	5880854	4.35982	38.94434
chr2	240605353	240605454	240605403	4.35982	38.93275
chr1	155135153	155135254	155135203	4.35982	38.90533
chr2	170930387	170930488	170930437	4.35982	38.89908
chr19	17855710	17855811	17855760	4.35982	38.88142
chr10	4963372	4963473	4963422	4.35982	38.87346
chr20	33933571	33933672	33933621	4.35982	38.842
chr17	43232454	43232555	43232504	4.35982	38.8283
chr2	70143674	70143775	70143724	4.35982	38.81424
chr3	9704367	9704468	9704417	4.35982	38.80984
chr22	41048958	41049059	41049008	4.35982	38.80932
chr15	34367641	34367742	34367691	4.35982	38.80796
chr20	61965974	61966075	61966024	4.35982	38.78895
chr2	207798750	207798851	207798800	4.35982	38.77756
chr11	14499843	14499944	14499893	4.35982	38.7694
chr15	77420345	77420446	77420395	4.35982	38.75907
chr1	235328524	235328625	235328574	4.35982	38.75759
chr2	43143095	43143196	43143145	4.35982	38.75321
chr19	52857575	52857676	52857625	4.35982	38.75046
chr11	61747817	61747918	61747867	4.35982	38.74268
chr1	54887356	54887457	54887406	4.35982	38.74056
chr11	64566718	64566819	64566768	4.35982	38.72955
chr22	20592209	20592310	20592259	4.35982	38.71027
chr4	6892483	6892584	6892533	4.35982	38.70752
chr10	21534175	21534276	21534225	4.35982	38.69866
chr10	87093031	87093132	87093081	4.35982	38.69609
chr19	10942156	10942257	10942206	4.35982	38.69119
chr10	70887872	70887973	70887922	4.35982	38.67964
chr12	55738474	55738575	55738524	4.35982	38.67911
chr17	40341303	40341404	40341353	4.35982	38.65509
chr1	228620981	228621082	228621031	4.35982	38.65123
chr20	32079746	32079847	32079796	4.35982	38.64717
chr20	62791536	62791637	62791586	4.35982	38.63062
chr19	18417616	18417717	18417666	4.35982	38.62196
chr20	3786258	3786359	3786308	4.35982	38.59993
chr7	74890747	74890848	74890797	4.35982	38.58788
chr2	30447792	30447893	30447842	4.35982	38.58142
chr20	50761743	50761844	50761793	4.35982	38.57318
chr1	11805601	11805702	11805651	4.35982	38.54101
chr16	66830972	66831073	66831022	4.35982	38.5304
chr20	33096113	33096214	33096163	4.35982	38.50395
chr9	135992844	135992945	135992894	4.35982	38.49946
chr19	12766117	12766218	12766167	4.35982	38.49837
chr15	72226861	72226962	72226911	4.35982	38.48629
chr14	21192081	21192182	21192131	4.35982	38.47875
chr9	91193960	91194061	91194010	4.35982	38.47257
chr6	131807647	131807748	131807697	4.35982	38.46768
chr13	52652623	52652724	52652673	4.35982	38.46557
chr13	21061538	21061639	21061588	4.35982	38.46065
chr19	51927358	51927459	51927408	4.35982	38.44478
chr1	53089746	53089847	53089796	4.35982	38.43109
chr9	128115446	128115547	128115496	4.35982	38.42604
chr2	173449293	173449394	173449343	4.35982	38.42537
chr9	19127526	19127627	19127576	4.35982	38.41993
chr15	31215560	31215661	31215610	4.35982	38.39793
chr12	46585977	46586078	46586027	4.35982	38.35808
chr1	36373901	36374002	36373951	4.35982	38.35083
chr17	1577403	1577504	1577453	4.35982	38.34015
chr1	15371024	15371125	15371074	4.35982	38.33367
