chrom	start	end	summit	qval	signal
chr2	43839077	43839178	43839127	3.61197	89.704
chr17	4999181	4999282	4999231	3.61176	89.72111
chrX	135004219	135004320	135004269	3.6114	89.79238
chr4	6927144	6927245	6927194	3.61133	89.81232
chr8	133297380	133297481	133297430	3.61126	89.81238
chr14	100751167	100751268	100751217	3.61112	89.82595
chr2	101002325	101002426	101002375	3.61105	89.82734
chr7	149714748	149714849	149714798	3.61077	89.85153
chr20	31610978	31611079	31611028	3.6107	89.85773
chr16	80540945	80541046	80540995	3.61048	89.8687
chr13	20567265	20567366	20567315	3.61041	89.87535
chr16	67170340	67170441	67170390	3.61034	89.88951
chr16	87384016	87384117	87384066	3.61027	89.89277
chr10	78973201	78973302	78973251	3.60991	89.94251
chr6	48102873	48102974	48102923	3.60977	89.94856
chr1	19338364	19338465	19338414	3.6097	89.95831
chr15	70078900	70079001	70078950	3.60963	89.97731
chr5	179698984	179699085	179699034	3.60949	89.98195
chr19	48738926	48739027	48738976	3.60942	89.99415
chr7	44036548	44036649	44036598	3.60927	90.00752
chr15	30991800	30991901	30991850	3.6092	90.00892
chr12	124863789	124863890	124863839	3.60899	90.02624
chr16	66961352	66961453	66961402	3.60849	90.07466
chr19	1438493	1438594	1438543	3.60778	90.14441
chr17	43983893	43983994	43983943	3.60763	90.14764
chr5	110739105	110739206	110739155	3.60749	90.15964
chr12	57239155	57239256	57239205	3.60742	90.16466
chr16	58129670	58129771	58129720	3.60728	90.18625
chr10	79380139	79380240	79380189	3.60713	90.22746
chr17	43526262	43526363	43526312	3.60706	90.22851
chr6	44257255	44257356	44257305	3.6067	90.24092
chr2	28870438	28870539	28870488	3.60656	90.24603
chr18	62187266	62187367	62187316	3.60635	90.24964
chrX	319155	319256	319205	3.60606	90.27018
chr7	45894078	45894179	45894128	3.60584	90.29646
chr4	705822	705923	705872	3.60577	90.29996
chr12	27214400	27214501	27214450	3.60556	90.35687
chr14	31287189	31287290	31287239	3.60541	90.36361
chr20	54070439	54070540	54070489	3.60534	90.37773
chr9	131402921	131403022	131402971	3.51218	77.06937
chr4	99563860	99563961	99563910	3.51212	77.07041
chr17	76524771	76524872	76524821	3.51202	77.08041
chr17	17303385	17303486	17303435	3.51196	77.10019
chr2	38666266	38666367	38666316	3.51186	77.11233
chr16	4273794	4273895	4273844	3.51164	77.13009
chr1	22025639	22025740	22025689	3.51159	77.1362
chr6	30207296	30207397	30207346	3.51154	77.13847
chr6	166400813	166400914	166400863	3.51148	77.14138
chr6	44096659	44096760	44096709	3.51143	77.14433
chr1	99970118	99970219	99970168	3.51132	77.16754
chr4	120066741	120066842	120066791	3.51084	77.21448
chr9	113609933	113610034	113609983	3.51079	77.21833
chr9	121282048	121282149	121282098	3.51073	77.22847
chr3	8651995	8652096	8652045	3.51063	77.23008
chr2	218782234	218782335	218782284	3.51046	77.2358
chr1	230158979	230159080	230159029	3.5103	77.25303
chr15	99733658	99733759	99733708	3.5102	77.28578
chr19	41888013	41888114	41888063	3.51009	77.29449
chr4	119212762	119212863	119212812	3.51004	77.29456
chr2	62706346	62706447	62706396	3.50998	77.30741
chr14	24818431	24818532	24818481	3.50993	77.30944
chr5	157858994	157859095	157859044	3.50987	77.30979
chr1	6451117	6451218	6451167	3.50982	77.3197
chr19	4670601	4670702	4670651	3.50966	77.32836
chr2	48315433	48315534	48315483	3.50944	77.35439
chr18	31943360	31943461	31943410	3.50939	77.3596
chr7	332778	332879	332828	3.50934	77.37057
chr10	92240010	92240111	92240060	3.50923	77.3726
chr19	11236728	11236829	11236778	3.50912	77.38626
chr3	122795243	122795344	122795293	3.50907	77.39029
chr16	912830	912931	912880	3.50896	77.39598
chr2	61854144	61854245	61854194	3.5088	77.41742
chr16	67155485	67155586	67155535	3.50875	77.42941
chr9	99221776	99221877	99221826	3.50858	77.46665
chr19	7916696	7916797	7916746	3.50853	77.47523
chr15	74541229	74541330	74541279	3.50848	77.48463
chr14	93116396	93116497	93116446	3.50842	77.48547
chr2	106194190	106194291	106194240	3.50821	77.50542
chr7	23299462	23299563	23299512	3.50815	77.52193
chr7	102258473	102258574	102258523	3.50794	77.54882
