chrom	start	end	summit	qval	signal
chr7	157336870	157336971	157336920	2.12754	43.26068
chr3	184513649	184513750	184513699	2.12774	43.2478
chr17	82503880	82503981	82503930	2.12787	43.24418
chr20	62793807	62793908	62793857	2.12801	43.23829
chr19	43669252	43669353	43669302	2.12807	43.23178
chr1	31423820	31423921	31423870	2.12821	43.22601
chr20	50191721	50191822	50191771	2.12827	43.22589
chr14	94320331	94320432	94320381	2.12841	43.22378
chr2	235514399	235514500	235514449	2.12874	43.18639
chr17	80102015	80102116	80102065	2.12901	43.16832
chr4	124712249	124712350	124712299	2.12907	43.16749
chr19	42397037	42397138	42397087	2.1292	43.16351
chr17	82102574	82102675	82102624	2.12947	43.14689
chr3	119034688	119034789	119034738	2.1296	43.13572
chr16	4183441	4183542	4183491	2.12094	43.13035
chr20	38731526	38731627	38731576	2.09572	43.08089
chr5	116085189	116085290	116085239	2.09585	43.06044
chr17	2030439	2030540	2030489	2.09605	43.05113
chr17	82097476	82097577	82097526	2.09618	43.04123
chr1	1433062	1433163	1433112	2.08825	43.00978
chr11	67464882	67464983	67464932	2.08858	42.9754
chr16	21301009	21301110	21301059	2.08061	42.95577
chr16	8885190	8885291	8885240	2.08074	42.95335
chr17	63445750	63445851	63445800	2.08081	42.9493
chr1	77683321	77683422	77683371	2.081	42.938
chr16	21507190	21507291	21507240	2.08127	42.93428
chr16	88650832	88650933	88650882	2.08153	42.92092
chr6	99425344	99425445	99425394	2.07377	42.91271
chr17	45127442	45127543	45127492	2.06621	42.90369
chr17	46841643	46841744	46841693	2.06634	42.8945
chr11	61294258	61294359	61294308	2.06641	42.89353
chr11	76444920	76445021	76444970	2.06647	42.89088
chr20	50435172	50435273	50435222	2.06661	42.88923
chr20	63283832	63283933	63283882	2.05905	42.88475
chr6	69796839	69796940	69796889	2.05918	42.87594
chr14	74302756	74302857	74302806	2.05925	42.87418
chr4	86935111	86935212	86935161	2.05965	42.86008
chr10	511198	511299	511248	2.05222	42.85424
chr13	20525334	20525435	20525384	2.05255	42.82616
chr17	78134498	78134599	78134548	2.05288	42.7954
chr8	103371543	103371644	103371593	2.05295	42.79281
chr1	8848663	8848764	8848713	2.05308	42.78794
chr12	48957280	48957381	48957330	2.05314	42.78591
chr20	32536032	32536133	32536082	2.05321	42.78519
chr16	87849900	87850001	87849950	2.05328	42.78249
chr16	24539773	24539874	24539823	2.05341	42.77875
chr10	21534541	21534642	21534591	2.05347	42.77579
chr13	113153134	113153235	113153184	2.05367	42.76674
chr17	58632002	58632103	58632052	2.04664	42.75567
chr2	174486608	174486709	174486658	2.04677	42.73638
chr5	43483777	43483878	43483827	2.04683	42.73366
chr11	118621045	118621146	118621095	2.0469	42.73187
chr10	43606423	43606524	43606473	2.03979	42.68805
chr2	241316150	241316251	241316200	2.03986	42.68567
chr4	80335919	80336020	80335969	2.03999	42.6759
chr20	50510505	50510606	50510555	2.04012	42.66266
chr13	19782649	19782750	19782699	2.04018	42.65868
chr20	46513335	46513436	46513385	2.03346	42.62954
chr5	139342011	139342112	139342061	2.03352	42.61731
chr19	11814380	11814481	11814430	2.03365	42.61387
chr9	97922473	97922574	97922523	2.02678	42.59428
chr1	16499028	16499129	16499078	2.02691	42.58995
chr13	23375262	23375363	23375312	2.02697	42.58468
chr14	89417161	89417262	89417211	2.02034	42.53783
chr5	1801286	1801387	1801336	2.02041	42.51137
chr20	3239393	3239494	3239443	2.02047	42.51086
chr11	118907182	118907283	118907232	2.02054	42.51036
chr1	61183537	61183638	61183587	2.0206	42.50591
chr19	39824489	39824590	39824539	2.02067	42.50253
chr19	12669617	12669718	12669667	2.01401	42.49835
chr22	19959661	19959762	19959711	2.01414	42.48165
chr16	15398717	15398818	15398767	2.01421	42.47925
chr12	14770254	14770355	14770304	2.00759	42.47178
chr11	44900126	44900227	44900176	2.00779	42.46118
chr1	202811002	202811103	202811052	2.00792	42.44059
chr16	89507819	89507920	89507869	2.00798	42.43729
chr11	118928802	118928903	118928852	2.00179	42.40424
chr21	45367398	45367499	45367448	2.00186	42.40221
chr1	161223206	161223307	161223256	2.00212	42.39291
chr12	132956273	132956374	132956323	2.00218	42.3928
chr5	32174178	32174279	32174228	2.00231	42.37194
chr4	7034786	7034887	7034836	2.00244	42.35474
